team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Alpha,Carmilla,Zhask,Brody,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.57,50.11,51.91,51.22,50.65,0.93,0.64,0.36,1.67,0.2,0.16,0.21,0.07,4.42,0.09,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.29,44.45,47.18,50.51,35.2,Masha,Floryn,Gord,Granger,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,58.82,50.73,43.91,49.64,0.25,1.43,0.28,3.31,1.27,0.22,82.78,0.07,20.91,0.92,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.91,58.22,51.03,66.36,45.68,40.36199478625777,59.63800521374224,Kalah
Cici,Atlas,Valir,Ixia,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,46.12,48.85,50.93,49.16,1.82,0.28,0.73,0.33,0.31,1.91,0.06,0.66,0.11,2.75,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.58,34.64,40.02,41.59,36.12,Balmond,Hylos,Xavier,Miya,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,40.53,48.87,52.97,49.61,50.65,0.25,1.24,1.58,0.56,0.2,0.16,0.82,0.28,0.37,0.09,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.67,40.14,54.72,43.52,35.2,51.59447881960971,48.405521180390295,Menang
Bane,Hylos,Lunox,Hanabi,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,48.87,50.16,46.9,49.21,0.27,1.24,0.65,0.4,2.85,0.04,0.82,0.09,0.12,39.65,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.98,40.14,34.56,41.08,60.23,Alucard,Floryn,Novaria,Clint,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,58.82,51.18,50.02,48.06,0.63,1.43,1.24,1.47,0.82,0.28,82.78,0.7,1.12,59.41,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.36,58.22,52.82,52.82,41.56,43.0148886055708,56.9851113944292,Kalah
Roger,Gatotkaca,Xavier,Bruno,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,44.89,52.56,52.97,50.86,49.16,0.19,1.76,1.58,0.36,0.31,0.03,1.06,0.28,0.04,2.75,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37,56.47,54.72,41.86,36.12,Aulus,Gloo,Novaria,Popol and Kupa,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.74,51.3,51.18,55.45,49.34,0.06,1.27,1.24,0.37,0.12,0.03,48.94,0.7,0.28,0.13,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52,50.98,52.82,43.36,34.01,54.34189309774413,45.658106902255874,Menang
Zilong,Barats,Kadita,Yi Sun-shin,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.99,48.25,51.09,46.64,49.64,0.53,0.11,0.28,1.37,1.27,0.28,0.03,0.04,7.37,0.92,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.02,40.58,36.13,46.43,45.68,Masha,Baxia,Lylia,Ixia,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,50.8,46.06,50.93,50.65,0.25,0.05,0.45,0.33,0.2,0.22,0.02,0.04,0.11,0.09,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,28.74,41.32,41.59,35.2,55.769230769230774,44.230769230769226,Menang
Bane,Grock,Aurora,Popol and Kupa,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,46.42,48.73,55.45,49.16,0.27,0.09,0.42,0.37,0.31,0.04,0.02,0.03,0.28,2.75,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98,37.83,41.82,43.36,36.12,Freya,Chip,Alice,Clint,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,53.14,53.88,50.02,45.71,0.64,0.5,0.39,1.47,0.31,22.75,20.96,1.38,1.12,0.07,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,41.04,38.2,52.82,29.82,51.84176877383088,48.15823122616914,Menang
Lapu-Lapu,Barats,Valir,Claude,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,48.25,48.85,46.44,49.34,0.2,0.11,0.73,0.62,0.12,0.01,0.03,0.66,0.04,0.13,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,40.58,40.02,33.14,34.01,Masha,Angela,Eudora,Popol and Kupa,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,54.63,51.48,49.87,55.45,49.16,0.25,2.21,0.45,0.37,0.31,0.22,4.54,0.61,0.28,2.75,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91,58.0,52.52,43.36,36.12,37.82169227460632,62.17830772539368,Kalah
Aldous,Grock,Zhuxin,Brody,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.08,46.42,49.6,51.22,45.71,0.18,0.09,1.21,1.67,0.31,0.06,0.02,34.61,4.42,0.07,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,37.83,38.44,50.51,29.82,Ruby,Uranus,Aurora,Beatrix,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.43,47.33,48.73,48.35,48.74,0.82,0.14,0.42,0.63,0.28,0.1,0.02,0.03,0.06,0.19,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.04,23.6,41.82,33.81,30.44,54.57221422507658,45.42778577492342,Menang
Bane,Grock,Yve,Granger,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.91,46.42,51.9,43.91,51.91,0.27,0.09,0.18,3.31,1.56,0.04,0.02,0.04,20.91,68.18,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98,37.83,35.37,66.36,50.99,Thamuz,Angela,Odette,Kimmy,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.57,51.48,50.6,47.56,49.21,0.17,2.21,0.3,1.64,2.85,0.02,4.54,0.03,12.28,39.65,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.37,58.0,51.18,49.9,60.23,45.45258515751619,54.54741484248381,Kalah
Khaleed,Akai,Odette,Clint,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.29,48.99,50.6,50.02,49.16,0.57,0.32,0.3,1.47,0.31,0.06,0.08,0.03,1.12,2.75,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.09,35.91,51.18,52.82,36.12,Arlott,Gatotkaca,Zhask,Ixia,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.69,52.56,51.91,50.93,45.71,0.28,1.76,0.36,0.33,0.31,0.07,1.06,0.07,0.11,0.07,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.41,56.47,47.18,41.59,29.82,55.238665591489834,44.76133440851015,Menang
Paquito,Franco,Eudora,Melissa,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,42.92,45.74,49.87,53.4,48.06,0.17,1.72,0.45,0.62,0.82,0.02,3.51,0.61,1.46,59.41,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58,39.27,52.52,45.37,41.56,Freya,Grock,Odette,Popol and Kupa,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,56.65,46.42,50.6,55.45,49.1,0.64,0.09,0.3,0.37,0.69,22.75,0.02,0.03,0.28,0.15,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.67,37.83,51.18,43.36,39.64,49.14515902384187,50.85484097615813,Kalah
Hilda,Barats,Nana,Clint,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.76,48.25,43.72,50.02,45.71,0.5,0.11,0.46,1.47,0.31,0.27,0.03,0.2,1.12,0.07,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55,40.58,50.74,52.82,29.82,Terizla,Uranus,Aurora,Wanwan,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,47.33,48.73,56.31,51.91,0.33,0.14,0.42,0.73,1.56,0.03,0.02,0.03,2.19,68.18,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,23.6,41.82,37.41,50.99,55.55049572977335,44.449504270226655,Menang
Yin,Barats,Esmeralda,Natan,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.05,48.25,42.11,51.27,49.21,0.28,0.11,0.21,1.51,2.85,0.38,0.03,0.04,4.8,39.65,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.25,40.58,32.74,50.96,60.23,Minsitthar,Lolita,Novaria,Miya,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.92,59.25,51.18,49.61,51.91,0.41,0.22,1.24,0.56,1.56,0.39,0.28,0.7,0.37,68.18,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.81,53.0,52.82,43.52,50.99,46.04789150243695,53.952108497563046,Kalah
Argus,Rafaela,Luo Yi,Natan,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.01,48.91,49.59,51.27,49.1,0.46,0.18,0.45,1.51,0.69,1.53,0.09,0.16,4.8,0.15,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,48.06,44.48,39.39,50.96,39.64,Dyrroth,Barats,Aurora,Ixia,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,45.06,48.25,48.73,50.93,49.34,0.28,0.11,0.42,0.33,0.12,0.04,0.03,0.03,0.11,0.13,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32,40.58,41.82,41.59,34.01,56.06845847896831,43.9315415210317,Menang
Alucard,Grock,Harith,Popol and Kupa,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,46.42,50.93,55.45,51.91,0.63,0.09,1.33,0.37,1.56,0.28,0.02,6.49,0.28,68.18,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,37.83,44.23,43.36,50.99,Chou,Uranus,Pharsa,Kimmy,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.76,47.33,50.79,47.56,46.94,1.45,0.14,1.09,1.64,0.45,0.51,0.02,0.28,12.28,0.87,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58,23.6,44.16,49.9,31.67,55.159452212219875,44.840547787780125,Menang
Lapu-Lapu,Rafaela,Vale,Popol and Kupa,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.11,48.91,48.49,55.45,46.55,0.2,0.18,0.24,0.37,1.12,0.01,0.09,0.02,0.28,78.34,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.83,44.48,39.95,43.36,46.0,Alucard,Minotaur,Gord,Moskov,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.44,52.15,50.73,53.09,50.86,0.63,0.39,0.28,1.95,0.3,0.28,0.07,0.07,0.56,0.26,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36,39.55,51.03,48.48,36.28,44.71948249295246,55.280517507047556,Kalah
Guinevere,Tigreal,Valir,Popol and Kupa,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.19,45.0,48.85,55.45,48.74,0.63,1.54,0.73,0.37,0.28,0.15,0.95,0.66,0.28,0.19,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.37,52.0,40.02,43.36,30.44,Yu Zhong,Angela,Alice,Granger,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.21,51.48,53.88,43.91,51.54,0.56,2.21,0.39,3.31,1.65,0.05,4.54,1.38,20.91,70.28,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,58.0,38.2,66.36,51.99,40.75914920017202,59.24085079982798,Kalah
